date,backtest_return,index_return,hedge_return,position_ratio,cash,total_value,net_value
2009-04-07,0,0,0.56250652651163,0.7244,38801517.67,140788750.67,140788750.67
2009-04-08,0,0,-0.012394635006041543,0.7131,39292906.93,136974975.93,136974975.93
2009-04-09,0,0,0.3313542581996145,0.6217,52485022.96,138741009.96,138741009.96
2009-04-10,0,0,0.482101446126578,0.7181,40162452.6,142489151.6,142489151.6
2009-04-13,0,0,-0.15558753671977144,0.7024,43035652.65,144617328.65,144617328.65
2009-04-14,0,0,1.6781976042788065,0.5893,60656942.89,147697183.89,147697183.89
2009-04-15,0,0,1.2211300356127035,0.7279,40789660.27,149906651.27,149906651.27
2009-04-16,0,0,0.7307223174918269,0.7096,43859118.24,151010611.24,151010611.24
2009-04-17,0,0,-0.7483720138904776,0.5912,60774010.35,148666651.35,148666651.35
2009-04-20,0,0,1.5534022857099545,0.7199,42928024.26,153279988.26,153279988.26
2009-04-21,0,0,0.8514303834029114,0.6935,46985519.54,153315794.54,153315794.54
2009-04-22,0,0,-2.0071024914896918,0.6428,52366952.07,146591389.07,146591389.07
2009-04-23,0,0,0.038847849882679475,0.7047,43509339.22,147343726.22,147343726.22
2009-04-24,0,0,0.24486946905387486,0.7073,42987439.75,146867265.75,146867265.75
2009-04-27,0,0,-1.360270347718381,0.6826,45242996.6,142546375.6,142546375.6
2009-04-28,0,0,0.42000091175026827,0.6436,51087418.87,143337595.87,143337595.87
2009-04-29,0,0,-0.31651437734058074,0.7514,36444126.08,146599198.08,146599198.08
2009-04-30,0,0,0.44079816493860624,0.6315,54490273.06,147871730.06,147871730.06
2009-05-04,0,0,0.9611103693054961,0.6132,58976024.42,152452129.42,152452129.42
2009-05-05,0,0,0.5748131753886325,0.7614,36708294.33,153871976.33,153871976.33
2009-05-06,0,0,0.6628648280977448,0.6629,52692706.49,156314495.49,156314495.49
2009-05-07,0,0,-0.7680537177992416,0.5954,62792896.33,155180940.33,155180940.33
2009-05-08,0,0,0.6035843868462286,0.7597,37744042.92,157062447.92,157062447.92
2009-05-11,0,0,-1.4703762806519822,0.6588,51995356.31,152378109.31,152378109.31
2009-05-12,0,0,1.3039973124478283,0.5862,64737396.68,156443142.68,156443142.68
2009-05-13,0,0,-0.1052261630171396,0.7879,33379411.07,157402035.07,157402035.07
2009-05-14,0,0,0.6421661235069964,0.652,54861174.88,157625254.88,157625254.88
2009-05-15,0,0,0.12546664180675754,0.6154,60739696.59,157949331.59,157949331.59
2009-05-18,0,0,0.4155501326052552,0.7637,37624545.5,159233490.5,159233490.5
2009-05-19,0,0,-0.31484136186646405,0.6647,53589490.31,159841261.31,159841261.31
2009-05-20,0,0,0.11063943703703505,0.5985,63872258.78,159098516.78,159098516.78
2009-05-21,0,0,-0.5210236538780502,0.7738,35173780.45,155521175.45,155521175.45
2009-05-22,0,0,0.4877375072427935,0.6603,52969145.97,155926109.97,155926109.97
2009-05-25,0,0,0.8110150085705126,0.6064,62038334.38,157610972.38,157610972.38
2009-05-26,0,0,1.832421425959034,0.7834,34441540.7,159022236.7,159022236.7
2009-05-27,0,0,-1.2709084183826054,0.6512,55290127.33,158522666.33,158522666.33
2009-06-01,0,0,-1.2296455357582445,0.6053,63149830.84,160002263.84,160002263.84
2009-06-02,0,0,-0.2676513999999994,0.7885,33806280.57,159871866.57,159871866.57
2009-06-03,0,0,-0.3096225608100369,0.6429,57871022.09,162043821.09,162043821.09
2009-06-04,0,0,-0.7331916064403958,0.6037,63934977.16,161332219.16,161332219.16
2009-06-05,0,0,-0.15042636505919416,0.7825,34900290.2,160473365.2,160473365.2
2009-06-08,0,0,-0.11823117282983134,0.6386,58039979.73,160601982.73,160601982.73
2009-06-09,0,0,0.416067146600265,0.5956,65372443.75,161661040.75,161661040.75
2009-06-10,0,0,1.0038346351948504,0.7676,38224106.29,164497709.29,164497709.29
2009-06-11,0,0,-0.14578939209726516,0.65,57144626.91,163259840.91,163259840.91
2009-06-12,0,0,-1.2480899934154117,0.5875,65769850.05,159425771.05,159425771.05
2009-06-15,0,0,-0.13007329143763058,0.7721,36859757.0,161759931.0,161759931.0
2009-06-16,0,0,0.2739625085657843,0.6756,52550243.03,162015694.03,162015694.03
2009-06-17,0,0,-0.013794791635599601,0.5932,66545719.98,163598756.98,163598756.98
2009-06-18,0,0,-0.7283290321760405,0.7628,38983158.43,164345578.43,164345578.43
2009-06-19,0,0,0.2485736989047792,0.677,53481804.4,165583856.4,165583856.4
2009-06-22,0,0,-0.9540210704481179,0.5783,69188913.57,164083495.57,164083495.57
2009-06-23,0,0,0.539825992549958,0.7654,38722471.67,165024465.67,165024465.67
2009-06-24,0,0,0.2737441385917089,0.6942,51024389.23,166842109.23,166842109.23
2009-06-25,0,0,-0.5417858818029285,0.5733,70775847.32,165853375.32,165853375.32
2009-06-26,0,0,-0.05898014261081197,0.7659,38903897.55,166183657.55,166183657.55
2009-06-29,0,0,-0.6774796301095196,0.7179,47118418.52,167022982.52,167022982.52
2009-06-30,0,0,-0.6163423880373591,0.565,72022713.67,165586880.67,165586880.67
2009-07-01,0,0,-1.10429385420132,0.7626,39560793.11,166610417.91,166610417.91
2009-07-02,0,0,-0.3672117306164303,0.7046,49514539.1,167613646.1,167613646.1
2009-07-03,0,0,0.05883346392398292,0.5517,75748494.25,168970367.25,168970367.25
2009-07-06,0,0,-0.5463775383464384,0.7746,38290733.57,169916205.57,169916205.57
2009-07-07,0,0,1.0917607894538492,0.716,48439037.96,170536584.96,170536584.96
2009-07-08,0,0,0.28497661275946123,0.5556,76147097.99,171358061.99,171358061.99
2009-07-09,0,0,1.1407268093370604,0.762,41661738.19,175026803.19,175026803.19
2009-07-10,0,0,0.5639154167771179,0.7055,51864509.82,176093962.82,176093962.82
2009-07-13,0,0,1.15709242562782,0.5782,74660988.64,177008474.64,177008474.64
2009-07-14,0,0,-0.6656664285526266,0.7491,45042987.21,179529980.21,179529980.21
2009-07-15,0,0,-0.33575460391245604,0.7052,53164301.6,180337464.6,180337464.6
2009-07-16,0,0,-0.28654879235555053,0.5781,75973069.81,180058592.81,180058592.81
2009-07-17,0,0,0.3393885460224499,0.7318,48650310.72,181367224.72,181367224.72
2009-07-20,0,0,-0.29842032761427384,0.7242,50609623.65,183494002.65,183494002.65
2009-07-21,0,0,-1.2476494691520048,0.5459,81636376.16,179771086.16,179771086.16
2009-07-22,0,0,0.05216674803526655,0.7297,49282337.14,182349169.14,182349169.14
2009-07-23,0,0,-0.46196084882917066,0.7388,47856424.86,183190204.86,183190204.86
2009-07-24,0,0,-0.582396848255918,0.546,82876894.81,182549837.81,182549837.81
2009-07-27,0,0,0.3155427162421285,0.73,50187508.24,185885214.24,185885214.24
2009-07-28,0,0,0.45055223178276954,0.7143,53467491.88,187155378.88,187155378.88
2009-07-29,0,0,-2.098457335396447,0.6288,65722398.94,177053643.94,177053643.94
2009-07-30,0,0,-1.4002024880090351,0.6951,54025129.66,177213775.66,177213775.66
2009-07-31,0,0,0.4319323467727667,0.7038,53723524.5,181400306.5,181400306.5
2009-08-03,0,0,0.754369434487313,0.6134,71255958.27,184332954.27,184332954.27
2009-08-04,0,0,0.44713148443552186,0.7002,55508407.22,185139205.22,185139205.22
2009-08-05,0,0,1.2282654624316591,0.7003,55694461.27,185851473.27,185851473.27
2009-08-06,0,0,0.009961530199092072,0.6075,72036642.32,183519295.32,183519295.32
2009-08-07,0,0,-0.42274878639930025,0.714,51155180.7,178877029.7,178877029.7
2009-08-10,0,0,0.8095677884078655,0.6932,55212360.57,179960574.57,179960574.57
2009-08-11,0,0,-0.1851387888063833,0.6044,71201494.54,179993878.54,179993878.54
2009-08-12,0,0,-1.8198040022162472,0.7289,46320118.57,170853076.57,170853076.57
2009-08-13,0,0,-0.9261650750365775,0.6789,54828724.26,170747168.26,170747168.26
2009-08-14,0,0,-2.8490137297218077,0.6055,64296270.91,162990014.91,162990014.91
2009-08-17,0,0,-1.4512093380980513,0.7622,36388441.07,153043070.07,153043070.07
2009-08-18,0,0,1.310078752017768,0.6697,51553503.89,156077934.89,156077934.89
2009-08-19,0,0,-2.6928612536340313,0.6322,54055935.79,146979301.79,146979301.79
2009-08-20,0,0,0.7125502391005534,0.7161,43313793.78,152558781.78,152558781.78
2009-08-21,0,0,1.4992693033560516,0.6725,51350619.74,156775115.74,156775115.74
2009-08-24,0,0,1.8342719635463691,0.6248,60194644.59,160451160.59,160451160.59
2009-08-25,0,0,1.1142382621688989,0.7122,45472497.78,157996987.78,157996987.78
2009-08-26,0,0,2.578849156455686,0.6876,51308043.8,164258633.8,164258633.8
2009-08-27,0,0,2.856348334177522,0.6146,64924933.95,168441722.95,168441722.95
2009-08-28,0,0,-0.21697215891713606,0.692,50518389.15,164029646.15,164029646.15
2009-08-31,0,0,-1.5743676843638372,0.7333,40778229.42,152899758.42,152899758.42
2009-09-01,0,0,-0.44237708682144633,0.6015,60839086.86,152663352.86,152663352.86
2009-09-02,0,0,-0.34124115456175796,0.6867,48206695.98,153884348.98,153884348.98
2009-09-03,0,0,1.7532848002469352,0.7247,44820391.71,162790008.71,162790008.71
2009-09-04,0,0,1.0419962508446632,0.6059,65140457.64,165296747.64,165296747.64
2009-09-07,0,0,-0.027813356321834348,0.685,52365717.71,166247428.71,166247428.71
2009-09-08,0,0,0.48528260195487216,0.7253,46612099.59,169653666.59,169653666.59
2009-09-09,0,0,-0.00705187371057614,0.6105,66375029.34,170415590.34,170415590.34
2009-09-10,0,0,-0.5243618165192017,0.6776,54287327.83,168367389.83,168367389.83
2009-09-11,0,0,0.0858646868777102,0.7256,47033276.35,171416542.35,171416542.35
2009-09-14,0,0,1.2687793707898738,0.6136,67776702.56,175393413.56,175393413.56
2009-09-15,0,0,0.7063661159837994,0.6723,57988879.46,176962897.46,176962897.46
2009-09-16,0,0,1.2529622470524413,0.7049,52379558.18,177504418.18,177504418.18
2009-09-17,0,0,1.0874707408450717,0.629,67354600.09,181553782.09,181553782.09
2009-09-18,0,0,-0.5558076811511978,0.6669,58677997.76,176149351.76,176149351.76
2009-09-21,0,0,1.8304081052795842,0.7045,53099089.23,179721911.23,179721911.23
2009-09-22,0,0,-0.655803586957497,0.647,62040922.53,175731101.53,175731101.53
2009-09-23,0,0,-0.6765971619137452,0.6531,59639718.48,171935425.48,171935425.48
2009-09-24,0,0,-0.26176995186227664,0.7083,50258097.59,172318113.59,172318113.59
2009-09-25,0,0,-0.42882952219126036,0.6474,60215822.54,170772577.54,170772577.54
2009-09-28,0,0,-1.3022272003396262,0.654,57237940.38,165407629.38,165407629.38
2009-09-29,0,0,-2.415565864143653,0.7261,44199756.98,161400694.98,161400694.98
2009-09-30,0,0,0.3569173607682905,0.6478,57455758.73,163123988.73,163123988.73
2009-10-09,0,0,1.2665065460863194,0.6369,61978527.09,170681221.09,170681221.09
2009-10-12,0,0,0.1751653291024074,0.7352,45144336.51,170500126.51,170500126.51
2009-10-13,0,0,0.6302144590029266,0.6803,55402455.7,173297050.7,173297050.7
2009-10-14,0,0,0.2501637225620337,0.6112,67912063.98,174692522.98,174692522.98
2009-10-15,0,0,-0.07164145945389411,0.732,46919334.34,175051910.34,175051910.34
2009-10-16,0,0,-0.09998099527563116,0.6717,57432581.89,174948643.89,174948643.89
2009-10-19,0,0,0.9367614717805,0.6126,69535077.45,179479349.45,179479349.45
2009-10-20,0,0,-0.2741455573144591,0.7287,49078829.4,180893787.4,180893787.4
2009-10-21,0,0,-0.7591385623771323,0.6686,59388451.81,179217199.81,179217199.81
2009-10-22,0,0,0.5215094080928532,0.6288,66593616.63,179420592.63,179420592.63
2009-10-23,0,0,-0.1309209899475965,0.7286,49330420.56,181763626.56,181763626.56
2009-10-26,0,0,0.057710777887324885,0.6683,60333333.13,181896364.13,181896364.13
2009-10-27,0,0,-0.30167129194062237,0.6283,66167231.74,178021776.74,178021776.74
2009-10-28,0,0,0.999495228641729,0.7531,44530519.08,180391463.08,180391463.08
2009-10-29,0,0,0.011006060879209745,0.646,62843123.49,177527945.49,177527945.49
2009-10-30,0,0,-0.013266451992331452,0.6277,66508589.7,178651678.7,178651678.7
2009-11-02,0,0,1.2898078448250643,0.7522,45980436.04,185563708.04,185563708.04
2009-11-03,0,0,1.4148055254063485,0.6498,66442257.91,189703538.91,189703538.91
2009-11-04,0,0,0.06352155775433405,0.6273,70979039.65,190457637.65,190457637.65
2009-11-05,0,0,0.43418478599182864,0.7355,50716252.7,191713281.7,191713281.7
2009-11-06,0,0,-0.5496037935136415,0.6605,64953670.91,191337596.91,191337596.91
2009-11-09,0,0,0.8519603869290359,0.6415,69337596.85,193424768.85,193424768.85
2009-11-10,0,0,-0.4958403044824793,0.7219,53612564.35,192775717.35,192775717.35
2009-11-11,0,0,0.3423389632119508,0.673,63161243.81,193140933.81,193140933.81
2009-11-12,0,0,0.5504990075230306,0.6153,74775827.67,194354768.67,194354768.67
2009-11-13,0,0,1.1304593168819395,0.7144,56344546.22,197288161.22,197288161.22
2009-11-16,0,0,-0.02585764791425138,0.6831,63801253.39,201341750.39,201341750.39
2009-11-17,0,0,-0.07809636069336366,0.6146,77574410.64,201269246.64,201269246.64
2009-11-18,0,0,0.2910556224623897,0.713,57960240.85,201931457.85,201931457.85
2009-11-19,0,0,1.1003582414920767,0.6745,66606515.76,204611300.76,204611300.76
2009-11-20,0,0,0.5253290128459077,0.6154,78960855.42,205294642.42,205294642.42
2009-11-23,0,0,0.9847171508597655,0.7222,57974932.64,208718714.64,208718714.64
2009-11-24,0,0,-2.294810281548493,0.6506,69722942.52,199578723.52,199578723.52
2009-11-25,0,0,1.4470324370457937,0.6152,78990771.16,205288033.16,205288033.16
2009-11-26,0,0,-1.0613441092308569,0.756,48060407.91,196959262.91,196959262.91
2009-11-27,0,0,0.6606281564256762,0.6549,67092482.13,194442666.13,194442666.13
2009-11-30,0,0,1.95993276466571,0.5979,81509180.25,202694300.25,202694300.25
2009-12-01,0,0,1.7188261621194834,0.7422,53687098.82,208275179.82,208275179.82
2009-12-02,0,0,0.46140757105819596,0.6553,72599090.64,210637673.64,210637673.64
2009-12-03,0,0,0.8863272070337992,0.6006,84778346.47,212277679.47,212277679.47
2009-12-04,0,0,-2.5771772041906837,0.7526,51736733.94,209146342.94,209146342.94
2009-12-07,0,0,1.0813353406287263,0.6451,75359974.62,212354240.62,212354240.62
2009-12-08,0,0,0.6203676440310879,0.6004,84751078.32,212111168.32,212111168.32
2009-12-09,0,0,0.17730081452781188,0.7705,48046849.03,209346633.03,209346633.03
2009-12-10,0,0,0.33091506187008346,0.6395,76037460.95,210901995.95,210901995.95
2009-12-11,0,0,-0.18430283338073697,0.6218,79582387.27,210425326.27,210425326.27
2009-12-14,0,0,-0.884557482393209,0.748,52971300.53,210233543.53,210233543.53
2009-12-15,0,0,1.1481052262764542,0.6507,73893299.59,211530378.59,211530378.59
2009-12-16,0,0,0.1052280722809944,0.6086,82551800.06,210936674.06,210936674.06
2009-12-17,0,0,-1.8390841233630442,0.7481,51265344.22,203489094.22,203489094.22
2009-12-18,0,0,-1.3406021041997138,0.7006,59014868.54,197138087.54,197138087.54
2009-12-21,0,0,1.0840854551242831,0.5732,85127608.74,199435061.74,199435061.74
2009-12-22,0,0,-0.19682281780986166,0.7456,49618200.13,195064892.13,195064892.13
2009-12-23,0,0,0.8982798389931288,0.689,61599330.46,198067769.46,198067769.46
2009-12-24,0,0,1.0906542453314436,0.5843,84712141.76,203778489.76,203778489.76
2009-12-25,0,0,1.1726283197271794,0.733,54879608.13,205558664.13,205558664.13
2009-12-28,0,0,0.06989577340923203,0.7007,62252061.81,207963775.81,207963775.81
2009-12-29,0,0,-0.04215403003654555,0.5982,83837103.88,208668778.88,208668778.88
2009-12-30,0,0,-1.4087479500234716,0.7071,60966051.17,208180401.17,208180401.17
2009-12-31,0,0,0.5955549725967737,0.7012,62784769.68,210107878.68,210107878.68
2010-01-04,0,0,0.7481946560506391,0.5982,84485901.99,210264447.99,210264447.99
2010-01-05,0,0,0.053452639611916375,0.7048,62448517.07,211578928.07,211578928.07
2010-01-06,0,0,0.03254816052554854,0.7013,62938944.62,210718044.62,210718044.62
2010-01-07,0,0,-0.875874897266512,0.599,82748467.5,206365823.5,206365823.5
2010-01-08,0,0,1.563464413226713,0.7048,61972232.02,209964861.02,209964861.02
2010-01-11,0,0,0.46086461623930797,0.7107,61045873.5,211009017.5,211009017.5
2010-01-12,0,0,1.3242381003933525,0.598,86727260.39,215722577.39,215722577.39
2010-01-13,0,0,1.955620423419247,0.707,62996730.08,215026918.08,215026918.08
2010-01-14,0,0,0.952421420349264,0.7147,62551745.63,219228063.63,219228063.63
2010-01-15,0,0,0.48648963317290156,0.5937,89723226.45,220810523.45,220810523.45
2010-01-18,0,0,1.3516210417866226,0.7167,63633739.64,224611309.64,224611309.64
2010-01-19,0,0,-0.3904461853675343,0.7267,61233739.15,224053438.15,224053438.15
2010-01-20,0,0,-1.9662351960031204,0.5961,86970800.21,215342491.21,215342491.21
2010-01-21,0,0,-0.3072374163072311,0.6929,66128516.45,215302457.45,215302457.45
2010-01-22,0,0,-1.086106547217841,0.7254,57940001.15,211016547.15,211016547.15
2010-01-25,0,0,0.24077092023885827,0.6008,83877777.48,210089489.48,210089489.48
2010-01-26,0,0,-1.5804015090675638,0.7008,60768916.95,203099011.95,203099011.95
2010-01-27,0,0,0.46880265977350777,0.7155,57488801.3,202067752.3,202067752.3
2010-01-28,0,0,0.667229360740351,0.5968,82135105.24,203724231.24,203724231.24
2010-01-29,0,0,0.8106073248380119,0.726,56248789.27,205260937.27,205260937.27
2010-02-01,0,0,-0.24158615956055085,0.7173,57209041.57,202401620.57,202401620.57
2010-02-02,0,0,-0.5783051476679746,0.5964,81113061.79,200978065.79,200978065.79
2010-02-03,0,0,0.0764212285262087,0.7031,60850424.08,204928740.08,204928740.08
2010-02-04,0,0,0.8424262179324693,0.7099,59788598.25,206122691.25,206122691.25
2010-02-05,0,0,-0.7220936418242072,0.6016,80507171.93,202096233.93,202096233.93
2010-02-08,0,0,0.24729906088074205,0.7414,52371664.58,202499640.58,202499640.58
2010-02-09,0,0,-0.2155182554320868,0.6637,68225104.73,202844770.73,202844770.73
2010-02-10,0,0,0.31523100382568514,0.5982,82451244.44,205196566.44,205196566.44
2010-02-11,0,0,-0.35443665692009285,0.743,52630576.41,204770778.41,204770778.41
2010-02-12,0,0,0.26873615777898885,0.6772,66708952.87,206650285.87,206650285.87
2010-02-22,0,0,0.3273596199274339,0.5847,85819759.48,206664265.48,206664265.48
2010-02-23,0,0,1.1959003931287948,0.7444,53034703.61,207482471.61,207482471.61
2010-02-24,0,0,1.8681826504607992,0.7007,63883001.17,213436635.17,213436635.17
2010-02-25,0,0,0.779467117766109,0.5731,92594760.99,216895461.99,216895461.99
2010-02-26,0,0,-0.057704350631626405,0.7614,51608163.03,216253111.03,216253111.03
2010-03-01,0,0,0.10290576317918465,0.6841,68988077.63,218397006.63,218397006.63
2010-03-02,0,0,-0.13825424087913066,0.5864,89992259.67,217592566.67,217592566.67
2010-03-03,0,0,0.5227531593598229,0.7611,52542923.9,219923570.9,219923570.9
2010-03-04,0,0,-1.354538236715194,0.6857,66979444.87,213116521.87,213116521.87
2010-03-05,0,0,0.3412904767567766,0.5851,88881161.17,214201464.17,214201464.17
2010-03-08,0,0,0.7303304151260234,0.758,52528481.94,217083546.94,217083546.94
2010-03-09,0,0,-0.23304232408326858,0.6736,70979178.09,217449368.09,217449368.09
2010-03-10,0,0,-0.6898566221476247,0.5867,88837803.7,214938458.7,214938458.7
2010-03-11,0,0,-0.363388227131277,0.7606,51230097.19,214008966.19,214008966.19
2010-03-12,0,0,-0.5310080482687939,0.6723,69129462.8,210957947.8,210957947.8
2010-03-15,0,0,-0.3748237512286492,0.5859,86238286.75,208259042.75,208259042.75
2010-03-16,0,0,0.25218519041196463,0.7608,50193122.06,209821082.06,209821082.06
2010-03-17,0,0,0.9950087862844277,0.6729,70327811.93,214987416.93,214987416.93
2010-03-18,0,0,0.06732657866089106,0.5859,88982338.67,214888832.67,214888832.67
2010-03-19,0,0,0.16891314816974234,0.7783,48014734.63,216602675.63,216602675.63
2010-03-22,0,0,0.4181327970360065,0.6673,72496507.69,217891962.69,217891962.69
2010-03-23,0,0,-0.1013371524787765,0.5878,89288073.54,216617141.54,216617141.54
2010-03-24,0,0,0.8746065879143134,0.7638,51627853.55,218574108.55,218574108.55
2010-03-25,0,0,0.19323682197604375,0.6661,72417327.62,216884641.62,216884641.62
2010-03-26,0,0,0.5406306273183444,0.5899,90166132.53,219870086.53,219870086.53
2010-03-29,0,0,-1.3997614078410154,0.7645,52056470.99,221084293.99,221084293.99
2010-03-30,0,0,0.5181453948688447,0.6779,71698932.64,222585377.64,222585377.64
2010-03-31,0,0,1.0081730727346139,0.605,88472729.03,223990522.03,223990522.03
2010-04-01,0,0,0.12308130545650298,0.7236,62608518.33,226514890.33,226514890.33
2010-04-02,0,0,-0.24634426427931644,0.6783,72908814.43,226652300.43,226652300.43
2010-04-06,0,0,0.4051055173086398,0.6022,90490237.14,227476289.14,227476289.14
2010-04-07,0,0,0.8354430764902667,0.7325,61113114.08,228489101.08,228489101.08
2010-04-08,0,0,0.8454299323427515,0.679,73373209.81,228583612.81,228583612.81
2010-04-09,0,0,0.8923835870671086,0.5961,93690880.14,231937661.14,231937661.14
2010-04-12,0,0,1.6380480967534776,0.7467,59358218.95,234320700.95,234320700.95
2010-04-13,0,0,-2.4517985488426093,0.6594,78484719.6,230432689.6,230432689.6
2010-04-14,0,0,0.9420514811309239,0.6006,93105249.29,233092530.29,233092530.29
2010-04-15,0,0,-0.5585944460504337,0.7483,58217179.24,231320769.24,231320769.24
2010-04-16,0,0,0.7777182744146459,0.6673,76982745.4,231384149.4,231384149.4
2010-04-19,0,0,0.15017538989111934,0.6295,82970145.8,223924022.8,223924022.8
2010-04-20,0,0,1.4390989662021942,0.7091,66030928.14,226987681.14,226987681.14
2010-04-21,0,0,1.6878377581712782,0.6777,75387244.08,233890752.08,233890752.08
2010-04-22,0,0,0.7542825930446002,0.6633,78771275.32,233970430.32,233970430.32
2010-04-23,0,0,0.11202107313245205,0.6666,77910914.39,233667654.39,233667654.39
2010-04-26,0,0,-0.2593511048829452,0.7308,62481251.6,232099670.6,232099670.6
2010-04-27,0,0,-0.818945535988804,0.6231,85663701.41,227297770.41,227297770.41
2010-04-28,0,0,0.900825211566222,0.6649,76671188.31,228807662.31,228807662.31
2010-04-29,0,0,-1.3555305093881307,0.7291,60604879.04,223703782.04,223703782.04
